ID,Individuo,I,x,f(x)
1,101001,41,2.9047619047619047,8.010056260657452
2,001101,13,0.23809523809523814,0.05645376792074591
3,101011,43,3.095238095238095,9.063191940391086
4,110010,50,3.761904761904762,13.22341296515159
5,100100,36,2.4285714285714284,5.648039789102246
6,010111,23,1.1904761904761902,1.3877887837068057
7,001111,15,0.4285714285714284,0.18229960786082441
8,111001,57,4.428571428571428,18.097861591499424
9,110011,51,3.8571428571428568,13.876752957322918
10,001100,12,0.1428571428571428,0.020357279083275916
11,110001,49,3.666666666666666,12.584648915046454
12,000110,6,-0.4285714285714286,0.18504733091468567
13,100001,33,2.142857142857143,4.42014247526177
14,111111,63,5.0,22.821106431308547
15,000100,4,-0.6190476190476191,0.38736034312017886
16,000000,0,-1.0,1.0174524064372834
17,010100,20,0.9047619047619047,0.8056681612936524
18,001010,10,-0.04761904761904767,0.002269458297215279
19,111101,61,4.809523809523809,21.192092176536686
20,100111,39,2.714285714285714,7.018462502487046
21,010110,22,1.095238095238095,1.1766179378190775
22,111010,58,4.523809523809524,18.850720869283407
23,011010,26,1.4761904761904763,2.123000376292874
24,111110,62,4.904761904761904,21.999848898615625
25,011011,27,1.5714285714285712,2.401669329234637
26,000101,5,-0.5238095238095238,0.27688478660484844
27,110100,52,3.9523809523809526,14.544579096795166
28,000001,1,-0.9047619047619048,0.8315200473231276
29,100101,37,2.5238095238095237,6.089131450525736
30,000011,3,-0.7142857142857143,0.5165644462221506
31,101101,45,3.2857142857142856,10.177149163244945
32,101000,40,2.8095238095238093,7.506521601545266
33,101110,46,3.3809523809523805,10.756710852691842
34,010010,18,0.7142857142857142,0.5038437170431554
35,100000,32,2.0476190476190474,4.042936662898632
36,000010,2,-0.8095238095238095,0.6645875362570834
37,001000,8,-0.23809523809523814,0.05692491688651036
38,011100,28,1.6666666666666665,2.6969868923802456
39,010101,21,1.0,0.9825475935627165
40,010011,19,0.8095238095238093,0.6460700601147984
41,011111,31,1.952380952380952,3.6819279128853872
42,110110,54,4.142857142857142,15.923330807852608
43,111100,60,4.7142857142857135,20.397925643699594
44,011110,30,1.8571428571428568,3.337206502312616
45,010001,17,0.6190476190476191,0.37907956617687333
46,000111,7,-0.33333333333333337,0.11175752570611044
47,110000,48,3.571428571428571,11.960550634631987
48,101111,47,3.4761904761904763,11.351207983562364
49,011001,25,1.380952380952381,1.8610703876845358
50,001011,11,0.04761904761904745,0.002265689095074959
51,001000,8,-0.23809523809523814,0.05692491688651036
52,100101,37,2.5238095238095237,6.089131450525736
53,000100,4,-0.6190476190476191,0.38736034312017886
54,100111,39,2.714285714285714,7.018462502487046
55,001010,10,-0.04761904761904767,0.002269458297215279
56,100101,37,2.5238095238095237,6.089131450525736
57,010110,22,1.095238095238095,1.1766179378190775
58,100000,32,2.0476190476190474,4.042936662898632
59,000100,4,-0.6190476190476191,0.38736034312017886
60,100100,36,2.4285714285714284,5.648039789102246
61,010100,20,0.9047619047619047,0.8056681612936524
62,000111,7,-0.33333333333333337,0.11175752570611044
63,000101,5,-0.5238095238095238,0.27688478660484844
64,001110,14,0.33333333333333326,0.11046469651611175
65,010001,17,0.6190476190476191,0.37907956617687333
66,101100,44,3.19047619047619,9.612612865986414
67,010000,16,0.5238095238095237,0.27186804786227164
68,100111,39,2.714285714285714,7.018462502487046
69,001100,12,0.1428571428571428,0.020357279083275916
