ID,Individuo,I,x,f(x)
1,01101,13,3.832,-53.018340743456164
2,00101,5,3.32,-33.471532574613185
3,00001,1,3.064,-25.682883883511465
4,11011,27,4.728,-101.97036026885581
5,11110,30,4.92,-115.21785414115351
6,10111,23,4.4719999999999995,-85.89000520185462
7,00111,7,3.448,-37.84384249057173
8,10101,21,4.344,-78.50176684201959
9,00100,4,3.2560000000000002,-31.407156408912343
10,11100,28,4.792,-106.27067901940535
11,10010,18,4.152,-68.20105098062258
12,01010,10,3.64,-45.033956213134694
13,11001,25,4.6,-93.70893782683453
14,10001,17,4.088,-64.96997332737153
15,00010,2,3.128,-27.514356144716995
16,01000,8,3.512,-40.15481232809994
17,10011,19,4.216,-71.53238347026948
18,10110,22,4.4079999999999995,-82.1427881833643
19,11101,29,4.856,-110.68602311242614
20,11111,31,4.984,-119.86763073322494
21,11101,29,4.856,-110.68602311242614
22,01111,15,3.96,-58.802613415653184
23,01101,13,3.832,-53.018340743456164
24,01111,15,3.96,-58.802613415653184
25,11001,25,4.6,-93.70893782683453
26,00111,7,3.448,-37.84384249057173
27,11011,27,4.728,-101.97036026885581
28,11111,31,4.984,-119.86763073322494
29,11110,30,4.92,-115.21785414115351
30,11111,31,4.984,-119.86763073322494
31,11111,31,4.984,-119.86763073322494
32,10111,23,4.4719999999999995,-85.89000520185462
33,10101,21,4.344,-78.50176684201959
34,00111,7,3.448,-37.84384249057173
35,10111,23,4.4719999999999995,-85.89000520185462
36,11101,29,4.856,-110.68602311242614
37,10101,21,4.344,-78.50176684201959
38,01110,14,3.896,-55.86334038981571
39,11110,30,4.92,-115.21785414115351
40,11101,29,4.856,-110.68602311242614
41,10100,20,4.28,-74.96545991148146
42,11010,26,4.664,-97.78360234070809
43,11011,27,4.728,-101.97036026885581
44,01110,14,3.896,-55.86334038981571
45,11101,29,4.856,-110.68602311242614
46,11011,27,4.728,-101.97036026885581
47,10101,21,4.344,-78.50176684201959
48,11001,25,4.6,-93.70893782683453
49,11010,26,4.664,-97.78360234070809
50,00111,7,3.448,-37.84384249057173
51,11010,26,4.664,-97.78360234070809
52,01101,13,3.832,-53.018340743456164
53,11111,31,4.984,-119.86763073322494
54,10111,23,4.4719999999999995,-85.89000520185462
55,10111,23,4.4719999999999995,-85.89000520185462
56,11110,30,4.92,-115.21785414115351
57,11101,29,4.856,-110.68602311242614
58,11111,31,4.984,-119.86763073322494
59,11101,29,4.856,-110.68602311242614
60,01011,11,3.7039999999999997,-47.60515357029027
61,11101,29,4.856,-110.68602311242614
62,01001,9,3.576,-42.5510126526641
63,11101,29,4.856,-110.68602311242614
64,11011,27,4.728,-101.97036026885581
65,11100,28,4.792,-106.27067901940535
66,11111,31,4.984,-119.86763073322494
67,10111,23,4.4719999999999995,-85.89000520185462
68,11101,29,4.856,-110.68602311242614
69,10011,19,4.216,-71.53238347026948
70,01101,13,3.832,-53.018340743456164
71,10101,21,4.344,-78.50176684201959
72,11101,29,4.856,-110.68602311242614
73,10110,22,4.4079999999999995,-82.1427881833643
74,01100,12,3.768,-50.26611305784008
75,11001,25,4.6,-93.70893782683453
76,11000,24,4.536,-89.7448964698383
77,10000,16,4.024,-61.83765885682281
78,11111,31,4.984,-119.86763073322494
79,01101,13,3.832,-53.018340743456164
80,01110,14,3.896,-55.86334038981571
81,11101,29,4.856,-110.68602311242614
82,11001,25,4.6,-93.70893782683453
83,10101,21,4.344,-78.50176684201959
84,11001,25,4.6,-93.70893782683453
85,11100,28,4.792,-106.27067901940535
86,00011,3,3.192,-29.421938633726732
87,11101,29,4.856,-110.68602311242614
88,01110,14,3.896,-55.86334038981571
89,00011,3,3.192,-29.421938633726732
90,11001,25,4.6,-93.70893782683453
91,10111,23,4.4719999999999995,-85.89000520185462
92,01110,14,3.896,-55.86334038981571
93,11111,31,4.984,-119.86763073322494
