ID,Individuo,I,x,f(x)
1,10011,19,4.216,-71.53238347026948
2,01111,15,3.96,-58.802613415653184
3,11011,27,4.728,-101.97036026885581
4,10101,21,4.344,-78.50176684201959
5,00101,5,3.32,-33.471532574613185
6,11110,30,4.92,-115.21785414115351
7,01000,8,3.512,-40.15481232809994
8,11001,25,4.6,-93.70893782683453
9,01011,11,3.7039999999999997,-47.60515357029027
10,00001,1,3.064,-25.682883883511465
11,11100,28,4.792,-106.27067901940535
12,10001,17,4.088,-64.96997332737153
13,00011,3,3.192,-29.421938633726732
14,00000,0,3.0,-23.925994876746984
15,10110,22,4.4079999999999995,-82.1427881833643
16,10100,20,4.28,-74.96545991148146
17,00111,7,3.448,-37.84384249057173
18,10000,16,4.024,-61.83765885682281
19,00100,4,3.2560000000000002,-31.407156408912343
20,11111,31,4.984,-119.86763073322494
21,00011,3,3.192,-29.421938633726732
22,11111,31,4.984,-119.86763073322494
23,11111,31,4.984,-119.86763073322494
24,01111,15,3.96,-58.802613415653184
25,11111,31,4.984,-119.86763073322494
26,11010,26,4.664,-97.78360234070809
27,10101,21,4.344,-78.50176684201959
28,11111,31,4.984,-119.86763073322494
29,10111,23,4.4719999999999995,-85.89000520185462
30,01101,13,3.832,-53.018340743456164
31,11111,31,4.984,-119.86763073322494
32,01000,8,3.512,-40.15481232809994
33,11110,30,4.92,-115.21785414115351
34,01001,9,3.576,-42.5510126526641
35,10101,21,4.344,-78.50176684201959
36,11011,27,4.728,-101.97036026885581
37,11111,31,4.984,-119.86763073322494
38,01011,11,3.7039999999999997,-47.60515357029027
39,10111,23,4.4719999999999995,-85.89000520185462
40,01001,9,3.576,-42.5510126526641
41,11100,28,4.792,-106.27067901940535
42,11111,31,4.984,-119.86763073322494
43,11011,27,4.728,-101.97036026885581
44,00000,0,3.0,-23.925994876746984
45,11111,31,4.984,-119.86763073322494
46,00011,3,3.192,-29.421938633726732
47,10011,19,4.216,-71.53238347026948
48,01100,12,3.768,-50.26611305784008
49,11110,30,4.92,-115.21785414115351
50,10111,23,4.4719999999999995,-85.89000520185462
51,10101,21,4.344,-78.50176684201959
52,11110,30,4.92,-115.21785414115351
53,10101,21,4.344,-78.50176684201959
54,01111,15,3.96,-58.802613415653184
55,10010,18,4.152,-68.20105098062258
56,01100,12,3.768,-50.26611305784008
57,11110,30,4.92,-115.21785414115351
58,00101,5,3.32,-33.471532574613185
59,11111,31,4.984,-119.86763073322494
60,01100,12,3.768,-50.26611305784008
61,11101,29,4.856,-110.68602311242614
62,11010,26,4.664,-97.78360234070809
63,01001,9,3.576,-42.5510126526641
64,10100,20,4.28,-74.96545991148146
65,10100,20,4.28,-74.96545991148146
66,01011,11,3.7039999999999997,-47.60515357029027
67,11100,28,4.792,-106.27067901940535
68,11110,30,4.92,-115.21785414115351
69,01110,14,3.896,-55.86334038981571
70,01000,8,3.512,-40.15481232809994
71,11100,28,4.792,-106.27067901940535
72,01001,9,3.576,-42.5510126526641
73,11011,27,4.728,-101.97036026885581
74,01100,12,3.768,-50.26611305784008
75,11001,25,4.6,-93.70893782683453
76,00101,5,3.32,-33.471532574613185
77,10100,20,4.28,-74.96545991148146
78,11001,25,4.6,-93.70893782683453
79,11111,31,4.984,-119.86763073322494
80,00111,7,3.448,-37.84384249057173
81,10100,20,4.28,-74.96545991148146
82,01000,8,3.512,-40.15481232809994
83,10110,22,4.4079999999999995,-82.1427881833643
84,11100,28,4.792,-106.27067901940535
85,10100,20,4.28,-74.96545991148146
86,11100,28,4.792,-106.27067901940535
87,11101,29,4.856,-110.68602311242614
88,00110,6,3.384,-35.6165882421041
89,10000,16,4.024,-61.83765885682281
90,11100,28,4.792,-106.27067901940535
91,10100,20,4.28,-74.96545991148146
92,00100,4,3.2560000000000002,-31.407156408912343
93,11111,31,4.984,-119.86763073322494
94,11100,28,4.792,-106.27067901940535
95,11101,29,4.856,-110.68602311242614
96,11011,27,4.728,-101.97036026885581
97,10001,17,4.088,-64.96997332737153
98,00111,7,3.448,-37.84384249057173
99,11011,27,4.728,-101.97036026885581
100,11111,31,4.984,-119.86763073322494
101,11000,24,4.536,-89.7448964698383
102,01011,11,3.7039999999999997,-47.60515357029027
103,11001,25,4.6,-93.70893782683453
104,11011,27,4.728,-101.97036026885581
105,11010,26,4.664,-97.78360234070809
106,01011,11,3.7039999999999997,-47.60515357029027
107,01010,10,3.64,-45.033956213134694
108,00001,1,3.064,-25.682883883511465
109,11000,24,4.536,-89.7448964698383
110,01111,15,3.96,-58.802613415653184
111,10001,17,4.088,-64.96997332737153
112,11011,27,4.728,-101.97036026885581
113,11011,27,4.728,-101.97036026885581
114,00011,3,3.192,-29.421938633726732
115,11000,24,4.536,-89.7448964698383
116,00001,1,3.064,-25.682883883511465
117,11111,31,4.984,-119.86763073322494
118,10010,18,4.152,-68.20105098062258
119,10110,22,4.4079999999999995,-82.1427881833643
120,11101,29,4.856,-110.68602311242614
121,11011,27,4.728,-101.97036026885581
122,00111,7,3.448,-37.84384249057173
123,10011,19,4.216,-71.53238347026948
124,10011,19,4.216,-71.53238347026948
125,11000,24,4.536,-89.7448964698383
126,00111,7,3.448,-37.84384249057173
127,11010,26,4.664,-97.78360234070809
128,11111,31,4.984,-119.86763073322494
129,10001,17,4.088,-64.96997332737153
130,11101,29,4.856,-110.68602311242614
131,11001,25,4.6,-93.70893782683453
132,00101,5,3.32,-33.471532574613185
133,01111,15,3.96,-58.802613415653184
134,11101,29,4.856,-110.68602311242614
135,11101,29,4.856,-110.68602311242614
136,01100,12,3.768,-50.26611305784008
137,11110,30,4.92,-115.21785414115351
138,00101,5,3.32,-33.471532574613185
139,11001,25,4.6,-93.70893782683453
140,00001,1,3.064,-25.682883883511465
141,11100,28,4.792,-106.27067901940535
142,11001,25,4.6,-93.70893782683453
143,10000,16,4.024,-61.83765885682281
144,11001,25,4.6,-93.70893782683453
145,10001,17,4.088,-64.96997332737153
146,01011,11,3.7039999999999997,-47.60515357029027
147,11001,25,4.6,-93.70893782683453
148,01000,8,3.512,-40.15481232809994
149,11100,28,4.792,-106.27067901940535
150,10011,19,4.216,-71.53238347026948
151,11101,29,4.856,-110.68602311242614
152,10000,16,4.024,-61.83765885682281
153,10011,19,4.216,-71.53238347026948
154,01101,13,3.832,-53.018340743456164
155,11001,25,4.6,-93.70893782683453
156,10000,16,4.024,-61.83765885682281
157,10100,20,4.28,-74.96545991148146
158,01001,9,3.576,-42.5510126526641
159,11001,25,4.6,-93.70893782683453
160,11111,31,4.984,-119.86763073322494
161,10100,20,4.28,-74.96545991148146
162,01111,15,3.96,-58.802613415653184
163,11000,24,4.536,-89.7448964698383
164,01100,12,3.768,-50.26611305784008
