ID,Individuo,I,x,f(x)
1,11100,28,4.792,-106.27067901940535
2,01011,11,3.7039999999999997,-47.60515357029027
3,11110,30,4.92,-115.21785414115351
4,00001,1,3.064,-25.682883883511465
5,00110,6,3.384,-35.6165882421041
6,00011,3,3.192,-29.421938633726732
7,10111,23,4.4719999999999995,-85.89000520185462
8,11001,25,4.6,-93.70893782683453
9,10110,22,4.4079999999999995,-82.1427881833643
10,10000,16,4.024,-61.83765885682281
11,01010,10,3.64,-45.033956213134694
12,00000,0,3.0,-23.925994876746984
13,01101,13,3.832,-53.018340743456164
14,11000,24,4.536,-89.7448964698383
15,00111,7,3.448,-37.84384249057173
16,01000,8,3.512,-40.15481232809994
17,00100,4,3.2560000000000002,-31.407156408912343
18,11011,27,4.728,-101.97036026885581
19,10011,19,4.216,-71.53238347026948
20,11111,31,4.984,-119.86763073322494
21,11110,30,4.92,-115.21785414115351
22,11101,29,4.856,-110.68602311242614
23,11111,31,4.984,-119.86763073322494
24,01011,11,3.7039999999999997,-47.60515357029027
25,11111,31,4.984,-119.86763073322494
26,11110,30,4.92,-115.21785414115351
27,11011,27,4.728,-101.97036026885581
28,01010,10,3.64,-45.033956213134694
29,01011,11,3.7039999999999997,-47.60515357029027
30,01110,14,3.896,-55.86334038981571
31,10111,23,4.4719999999999995,-85.89000520185462
32,01011,11,3.7039999999999997,-47.60515357029027
33,11111,31,4.984,-119.86763073322494
34,10111,23,4.4719999999999995,-85.89000520185462
35,11100,28,4.792,-106.27067901940535
36,10011,19,4.216,-71.53238347026948
37,10101,21,4.344,-78.50176684201959
38,11110,30,4.92,-115.21785414115351
39,11100,28,4.792,-106.27067901940535
40,10011,19,4.216,-71.53238347026948
41,11110,30,4.92,-115.21785414115351
42,01011,11,3.7039999999999997,-47.60515357029027
43,10000,16,4.024,-61.83765885682281
44,01111,15,3.96,-58.802613415653184
45,11111,31,4.984,-119.86763073322494
46,01101,13,3.832,-53.018340743456164
47,11111,31,4.984,-119.86763073322494
48,11000,24,4.536,-89.7448964698383
49,11111,31,4.984,-119.86763073322494
50,00001,1,3.064,-25.682883883511465
51,10010,18,4.152,-68.20105098062258
52,01100,12,3.768,-50.26611305784008
53,11100,28,4.792,-106.27067901940535
