ID,Individuo,I,x,f(x)
1,01110,14,3.896,-55.86334038981571
2,10011,19,4.216,-71.53238347026948
3,00110,6,3.384,-35.6165882421041
4,01100,12,3.768,-50.26611305784008
5,01001,9,3.576,-42.5510126526641
6,10100,20,4.28,-74.96545991148146
7,10111,23,4.4719999999999995,-85.89000520185462
8,10000,16,4.024,-61.83765885682281
9,11101,29,4.856,-110.68602311242614
10,11001,25,4.6,-93.70893782683453
11,01010,10,3.64,-45.033956213134694
12,01011,11,3.7039999999999997,-47.60515357029027
13,01000,8,3.512,-40.15481232809994
14,11110,30,4.92,-115.21785414115351
15,11010,26,4.664,-97.78360234070809
16,10010,18,4.152,-68.20105098062258
17,00111,7,3.448,-37.84384249057173
18,00101,5,3.32,-33.471532574613185
19,11100,28,4.792,-106.27067901940535
20,11111,31,4.984,-119.86763073322494
21,11110,30,4.92,-115.21785414115351
22,01101,13,3.832,-53.018340743456164
23,00111,7,3.448,-37.84384249057173
24,11110,30,4.92,-115.21785414115351
25,11100,28,4.792,-106.27067901940535
26,00011,3,3.192,-29.421938633726732
27,11101,29,4.856,-110.68602311242614
28,11011,27,4.728,-101.97036026885581
29,11001,25,4.6,-93.70893782683453
30,01111,15,3.96,-58.802613415653184
31,10110,22,4.4079999999999995,-82.1427881833643
32,11101,29,4.856,-110.68602311242614
33,11111,31,4.984,-119.86763073322494
34,10011,19,4.216,-71.53238347026948
35,11010,26,4.664,-97.78360234070809
36,10101,21,4.344,-78.50176684201959
37,11111,31,4.984,-119.86763073322494
38,11101,29,4.856,-110.68602311242614
39,11011,27,4.728,-101.97036026885581
40,11101,29,4.856,-110.68602311242614
41,11010,26,4.664,-97.78360234070809
42,01111,15,3.96,-58.802613415653184
43,11011,27,4.728,-101.97036026885581
44,01111,15,3.96,-58.802613415653184
45,11111,31,4.984,-119.86763073322494
46,01000,8,3.512,-40.15481232809994
47,11110,30,4.92,-115.21785414115351
48,11111,31,4.984,-119.86763073322494
49,11111,31,4.984,-119.86763073322494
50,11010,26,4.664,-97.78360234070809
51,10011,19,4.216,-71.53238347026948
52,11100,28,4.792,-106.27067901940535
53,10111,23,4.4719999999999995,-85.89000520185462
54,01111,15,3.96,-58.802613415653184
55,11111,31,4.984,-119.86763073322494
56,00101,5,3.32,-33.471532574613185
57,11111,31,4.984,-119.86763073322494
58,11101,29,4.856,-110.68602311242614
59,10101,21,4.344,-78.50176684201959
60,11011,27,4.728,-101.97036026885581
61,11101,29,4.856,-110.68602311242614
62,00111,7,3.448,-37.84384249057173
63,11101,29,4.856,-110.68602311242614
64,01100,12,3.768,-50.26611305784008
65,11101,29,4.856,-110.68602311242614
66,01001,9,3.576,-42.5510126526641
67,11100,28,4.792,-106.27067901940535
68,10101,21,4.344,-78.50176684201959
69,10111,23,4.4719999999999995,-85.89000520185462
70,11101,29,4.856,-110.68602311242614
71,10000,16,4.024,-61.83765885682281
72,11000,24,4.536,-89.7448964698383
73,11101,29,4.856,-110.68602311242614
74,11001,25,4.6,-93.70893782683453
75,11110,30,4.92,-115.21785414115351
76,01011,11,3.7039999999999997,-47.60515357029027
77,11011,27,4.728,-101.97036026885581
78,01101,13,3.832,-53.018340743456164
79,01101,13,3.832,-53.018340743456164
80,01000,8,3.512,-40.15481232809994
81,11100,28,4.792,-106.27067901940535
82,11111,31,4.984,-119.86763073322494
83,11110,30,4.92,-115.21785414115351
84,11001,25,4.6,-93.70893782683453
85,10111,23,4.4719999999999995,-85.89000520185462
86,01101,13,3.832,-53.018340743456164
87,00001,1,3.064,-25.682883883511465
88,00111,7,3.448,-37.84384249057173
89,11101,29,4.856,-110.68602311242614
90,00101,5,3.32,-33.471532574613185
91,11101,29,4.856,-110.68602311242614
92,11100,28,4.792,-106.27067901940535
93,11111,31,4.984,-119.86763073322494
94,11101,29,4.856,-110.68602311242614
95,10011,19,4.216,-71.53238347026948
96,01000,8,3.512,-40.15481232809994
97,11010,26,4.664,-97.78360234070809
98,01100,12,3.768,-50.26611305784008
99,11000,24,4.536,-89.7448964698383
100,01011,11,3.7039999999999997,-47.60515357029027
101,11100,28,4.792,-106.27067901940535
102,01000,8,3.512,-40.15481232809994
103,10011,19,4.216,-71.53238347026948
104,01110,14,3.896,-55.86334038981571
105,10010,18,4.152,-68.20105098062258
106,11101,29,4.856,-110.68602311242614
107,11111,31,4.984,-119.86763073322494
108,11000,24,4.536,-89.7448964698383
109,11011,27,4.728,-101.97036026885581
110,11000,24,4.536,-89.7448964698383
111,11000,24,4.536,-89.7448964698383
112,10010,18,4.152,-68.20105098062258
113,11010,26,4.664,-97.78360234070809
114,01110,14,3.896,-55.86334038981571
115,11000,24,4.536,-89.7448964698383
116,00000,0,3.0,-23.925994876746984
117,11110,30,4.92,-115.21785414115351
118,11010,26,4.664,-97.78360234070809
119,10010,18,4.152,-68.20105098062258
120,10011,19,4.216,-71.53238347026948
121,11010,26,4.664,-97.78360234070809
