ID,Individuo,I,x,f(x)
1,10000,16,4.024,-61.83765885682281
2,01011,11,3.7039999999999997,-47.60515357029027
3,11000,24,4.536,-89.7448964698383
4,00101,5,3.32,-33.471532574613185
5,00001,1,3.064,-25.682883883511465
6,11100,28,4.792,-106.27067901940535
7,10100,20,4.28,-74.96545991148146
8,10111,23,4.4719999999999995,-85.89000520185462
9,11010,26,4.664,-97.78360234070809
10,00000,0,3.0,-23.925994876746984
11,01110,14,3.896,-55.86334038981571
12,01010,10,3.64,-45.033956213134694
13,00011,3,3.192,-29.421938633726732
14,01100,12,3.768,-50.26611305784008
15,10101,21,4.344,-78.50176684201959
16,11011,27,4.728,-101.97036026885581
17,11101,29,4.856,-110.68602311242614
18,01001,9,3.576,-42.5510126526641
19,01101,13,3.832,-53.018340743456164
20,11111,31,4.984,-119.86763073322494
21,10110,22,4.4079999999999995,-82.1427881833643
22,11001,25,4.6,-93.70893782683453
23,11001,25,4.6,-93.70893782683453
24,01111,15,3.96,-58.802613415653184
25,11000,24,4.536,-89.7448964698383
26,11110,30,4.92,-115.21785414115351
27,10101,21,4.344,-78.50176684201959
28,01111,15,3.96,-58.802613415653184
29,10101,21,4.344,-78.50176684201959
30,01011,11,3.7039999999999997,-47.60515357029027
31,11111,31,4.984,-119.86763073322494
32,11100,28,4.792,-106.27067901940535
33,10101,21,4.344,-78.50176684201959
34,11110,30,4.92,-115.21785414115351
35,10101,21,4.344,-78.50176684201959
36,10111,23,4.4719999999999995,-85.89000520185462
37,11011,27,4.728,-101.97036026885581
38,11010,26,4.664,-97.78360234070809
39,11001,25,4.6,-93.70893782683453
40,00110,6,3.384,-35.6165882421041
41,11110,30,4.92,-115.21785414115351
42,01101,13,3.832,-53.018340743456164
43,11010,26,4.664,-97.78360234070809
44,01001,9,3.576,-42.5510126526641
45,11011,27,4.728,-101.97036026885581
46,00111,7,3.448,-37.84384249057173
47,01100,12,3.768,-50.26611305784008
48,01101,13,3.832,-53.018340743456164
49,10111,23,4.4719999999999995,-85.89000520185462
