ID,Individuo,I,x,f(x)
1,01100,12,3.768,-50.26611305784008
2,11011,27,4.728,-101.97036026885581
3,10111,23,4.4719999999999995,-85.89000520185462
4,01111,15,3.96,-58.802613415653184
5,00101,5,3.32,-33.471532574613185
6,01110,14,3.896,-55.86334038981571
7,00000,0,3.0,-23.925994876746984
8,00010,2,3.128,-27.514356144716995
9,11100,28,4.792,-106.27067901940535
10,01000,8,3.512,-40.15481232809994
11,11101,29,4.856,-110.68602311242614
12,00100,4,3.2560000000000002,-31.407156408912343
13,10100,20,4.28,-74.96545991148146
14,10011,19,4.216,-71.53238347026948
15,00111,7,3.448,-37.84384249057173
16,11001,25,4.6,-93.70893782683453
17,10000,16,4.024,-61.83765885682281
18,01011,11,3.7039999999999997,-47.60515357029027
19,10101,21,4.344,-78.50176684201959
20,11111,31,4.984,-119.86763073322494
21,11111,31,4.984,-119.86763073322494
22,01100,12,3.768,-50.26611305784008
23,01011,11,3.7039999999999997,-47.60515357029027
24,11111,31,4.984,-119.86763073322494
25,10110,22,4.4079999999999995,-82.1427881833643
26,11111,31,4.984,-119.86763073322494
27,11111,31,4.984,-119.86763073322494
28,01111,15,3.96,-58.802613415653184
29,00101,5,3.32,-33.471532574613185
30,01111,15,3.96,-58.802613415653184
31,11110,30,4.92,-115.21785414115351
32,01111,15,3.96,-58.802613415653184
33,11101,29,4.856,-110.68602311242614
34,00010,2,3.128,-27.514356144716995
35,11010,26,4.664,-97.78360234070809
36,00111,7,3.448,-37.84384249057173
37,11100,28,4.792,-106.27067901940535
38,11111,31,4.984,-119.86763073322494
39,11010,26,4.664,-97.78360234070809
40,01101,13,3.832,-53.018340743456164
41,11111,31,4.984,-119.86763073322494
42,01101,13,3.832,-53.018340743456164
43,11110,30,4.92,-115.21785414115351
44,00101,5,3.32,-33.471532574613185
45,11110,30,4.92,-115.21785414115351
46,11101,29,4.856,-110.68602311242614
47,01010,10,3.64,-45.033956213134694
48,00001,1,3.064,-25.682883883511465
49,10111,23,4.4719999999999995,-85.89000520185462
50,00111,7,3.448,-37.84384249057173
51,11100,28,4.792,-106.27067901940535
52,11001,25,4.6,-93.70893782683453
53,11110,30,4.92,-115.21785414115351
54,10001,17,4.088,-64.96997332737153
55,11011,27,4.728,-101.97036026885581
56,01111,15,3.96,-58.802613415653184
57,10101,21,4.344,-78.50176684201959
58,11111,31,4.984,-119.86763073322494
59,11111,31,4.984,-119.86763073322494
60,11101,29,4.856,-110.68602311242614
61,10111,23,4.4719999999999995,-85.89000520185462
62,10101,21,4.344,-78.50176684201959
63,11111,31,4.984,-119.86763073322494
64,01101,13,3.832,-53.018340743456164
65,10101,21,4.344,-78.50176684201959
66,01101,13,3.832,-53.018340743456164
67,11110,30,4.92,-115.21785414115351
68,01101,13,3.832,-53.018340743456164
69,10000,16,4.024,-61.83765885682281
70,01101,13,3.832,-53.018340743456164
71,11110,30,4.92,-115.21785414115351
72,10001,17,4.088,-64.96997332737153
73,11100,28,4.792,-106.27067901940535
74,11101,29,4.856,-110.68602311242614
75,11100,28,4.792,-106.27067901940535
76,10001,17,4.088,-64.96997332737153
77,10000,16,4.024,-61.83765885682281
78,01011,11,3.7039999999999997,-47.60515357029027
79,11101,29,4.856,-110.68602311242614
80,10100,20,4.28,-74.96545991148146
81,10111,23,4.4719999999999995,-85.89000520185462
82,11001,25,4.6,-93.70893782683453
83,10101,21,4.344,-78.50176684201959
84,01111,15,3.96,-58.802613415653184
85,10001,17,4.088,-64.96997332737153
86,11101,29,4.856,-110.68602311242614
87,10100,20,4.28,-74.96545991148146
88,11001,25,4.6,-93.70893782683453
89,11011,27,4.728,-101.97036026885581
90,01101,13,3.832,-53.018340743456164
91,11101,29,4.856,-110.68602311242614
92,00000,0,3.0,-23.925994876746984
93,11111,31,4.984,-119.86763073322494
94,11101,29,4.856,-110.68602311242614
95,10111,23,4.4719999999999995,-85.89000520185462
96,11100,28,4.792,-106.27067901940535
97,11101,29,4.856,-110.68602311242614
98,01110,14,3.896,-55.86334038981571
99,11101,29,4.856,-110.68602311242614
100,00100,4,3.2560000000000002,-31.407156408912343
101,11110,30,4.92,-115.21785414115351
102,01000,8,3.512,-40.15481232809994
103,10110,22,4.4079999999999995,-82.1427881833643
104,01010,10,3.64,-45.033956213134694
105,11000,24,4.536,-89.7448964698383
106,00110,6,3.384,-35.6165882421041
107,11100,28,4.792,-106.27067901940535
108,01000,8,3.512,-40.15481232809994
109,11101,29,4.856,-110.68602311242614
110,11100,28,4.792,-106.27067901940535
111,11100,28,4.792,-106.27067901940535
112,00100,4,3.2560000000000002,-31.407156408912343
113,10100,20,4.28,-74.96545991148146
114,11100,28,4.792,-106.27067901940535
115,11100,28,4.792,-106.27067901940535
116,10011,19,4.216,-71.53238347026948
117,11011,27,4.728,-101.97036026885581
118,00110,6,3.384,-35.6165882421041
119,11000,24,4.536,-89.7448964698383
120,11101,29,4.856,-110.68602311242614
121,11100,28,4.792,-106.27067901940535
122,10000,16,4.024,-61.83765885682281
123,01000,8,3.512,-40.15481232809994
124,01110,14,3.896,-55.86334038981571
125,10100,20,4.28,-74.96545991148146
126,11101,29,4.856,-110.68602311242614
127,11111,31,4.984,-119.86763073322494
128,11111,31,4.984,-119.86763073322494
129,11011,27,4.728,-101.97036026885581
130,01111,15,3.96,-58.802613415653184
131,10101,21,4.344,-78.50176684201959
