ID,Individuo,I,x,f(x)
1,10011,19,4.216,-71.53238347026948
2,11001,25,4.6,-93.70893782683453
3,00010,2,3.128,-27.514356144716995
4,01000,8,3.512,-40.15481232809994
5,10000,16,4.024,-61.83765885682281
6,00011,3,3.192,-29.421938633726732
7,10101,21,4.344,-78.50176684201959
8,11000,24,4.536,-89.7448964698383
9,11100,28,4.792,-106.27067901940535
10,11110,30,4.92,-115.21785414115351
11,00111,7,3.448,-37.84384249057173
12,00101,5,3.32,-33.471532574613185
13,11101,29,4.856,-110.68602311242614
14,00001,1,3.064,-25.682883883511465
15,10110,22,4.4079999999999995,-82.1427881833643
16,11010,26,4.664,-97.78360234070809
17,10111,23,4.4719999999999995,-85.89000520185462
18,01110,14,3.896,-55.86334038981571
19,10010,18,4.152,-68.20105098062258
20,11111,31,4.984,-119.86763073322494
21,10111,23,4.4719999999999995,-85.89000520185462
22,11011,27,4.728,-101.97036026885581
23,11111,31,4.984,-119.86763073322494
24,11001,25,4.6,-93.70893782683453
25,10010,18,4.152,-68.20105098062258
26,01111,15,3.96,-58.802613415653184
27,11011,27,4.728,-101.97036026885581
28,00100,4,3.2560000000000002,-31.407156408912343
29,10010,18,4.152,-68.20105098062258
30,10101,21,4.344,-78.50176684201959
31,10011,19,4.216,-71.53238347026948
32,01111,15,3.96,-58.802613415653184
33,10111,23,4.4719999999999995,-85.89000520185462
34,11111,31,4.984,-119.86763073322494
35,11111,31,4.984,-119.86763073322494
36,11010,26,4.664,-97.78360234070809
37,11100,28,4.792,-106.27067901940535
38,11011,27,4.728,-101.97036026885581
39,11110,30,4.92,-115.21785414115351
40,11111,31,4.984,-119.86763073322494
41,11111,31,4.984,-119.86763073322494
42,01011,11,3.7039999999999997,-47.60515357029027
43,10101,21,4.344,-78.50176684201959
44,01111,15,3.96,-58.802613415653184
45,00101,5,3.32,-33.471532574613185
46,11111,31,4.984,-119.86763073322494
47,10001,17,4.088,-64.96997332737153
48,01111,15,3.96,-58.802613415653184
49,11111,31,4.984,-119.86763073322494
50,10110,22,4.4079999999999995,-82.1427881833643
51,11111,31,4.984,-119.86763073322494
52,11010,26,4.664,-97.78360234070809
53,11001,25,4.6,-93.70893782683453
54,10111,23,4.4719999999999995,-85.89000520185462
55,11111,31,4.984,-119.86763073322494
56,01110,14,3.896,-55.86334038981571
57,11010,26,4.664,-97.78360234070809
58,10100,20,4.28,-74.96545991148146
59,11101,29,4.856,-110.68602311242614
60,10000,16,4.024,-61.83765885682281
61,10000,16,4.024,-61.83765885682281
62,01111,15,3.96,-58.802613415653184
63,11100,28,4.792,-106.27067901940535
64,00001,1,3.064,-25.682883883511465
65,11100,28,4.792,-106.27067901940535
66,11001,25,4.6,-93.70893782683453
67,10111,23,4.4719999999999995,-85.89000520185462
68,01001,9,3.576,-42.5510126526641
69,11101,29,4.856,-110.68602311242614
70,10101,21,4.344,-78.50176684201959
71,11001,25,4.6,-93.70893782683453
72,11100,28,4.792,-106.27067901940535
73,11100,28,4.792,-106.27067901940535
74,11101,29,4.856,-110.68602311242614
75,01101,13,3.832,-53.018340743456164
76,00110,6,3.384,-35.6165882421041
77,10110,22,4.4079999999999995,-82.1427881833643
78,01101,13,3.832,-53.018340743456164
79,10101,21,4.344,-78.50176684201959
80,01101,13,3.832,-53.018340743456164
81,10001,17,4.088,-64.96997332737153
82,01101,13,3.832,-53.018340743456164
83,11101,29,4.856,-110.68602311242614
84,10110,22,4.4079999999999995,-82.1427881833643
85,11010,26,4.664,-97.78360234070809
