ID,Individuo,I,x,f(x)
1,10000,16,4.024,15.05627288871457
2,00010,2,3.128,9.250481635802767
3,00011,3,3.192,9.621526698457972
4,11101,29,4.856,21.584585201025313
5,01000,8,3.512,11.578584100137563
6,00111,7,3.448,11.173686001519934
7,00101,5,3.32,10.384065144477594
8,11110,30,4.92,22.130345171191276
9,10011,19,4.216,16.46792200040408
10,00000,0,3.0,8.528976393813505
11,00000,0,3.0,8.528976393813505
12,10000,16,4.024,15.05627288871457
13,11011,27,4.728,20.511444624759978
14,00000,0,3.0,8.528976393813505
15,00000,0,3.0,8.528976393813505
16,00011,3,3.192,9.621526698457972
17,00001,1,3.064,8.886289094881441
18,11100,28,4.792,21.044942642976924
19,01000,8,3.512,11.578584100137563
20,00000,0,3.0,8.528976393813505
21,00010,2,3.128,9.250481635802767
22,00101,5,3.32,10.384065144477594
23,00001,1,3.064,8.886289094881441
24,11100,28,4.792,21.044942642976924
25,01000,8,3.512,11.578584100137563
26,10110,22,4.4079999999999995,17.93707269172727
27,00010,2,3.128,9.250481635802767
28,00011,3,3.192,9.621526698457972
29,00010,2,3.128,9.250481635802767
30,00011,3,3.192,9.621526698457972
31,00110,6,3.384,10.775503919930026
32,11001,25,4.6,19.462990761201343
33,11100,28,4.792,21.044942642976924
34,00000,0,3.0,8.528976393813505
35,00111,7,3.448,11.173686001519934
36,00010,2,3.128,9.250481635802767
37,00101,5,3.32,10.384065144477594
38,00010,2,3.128,9.250481635802767
39,01011,11,3.7039999999999997,12.833301699890312
40,10110,22,4.4079999999999995,17.93707269172727
41,00010,2,3.128,9.250481635802767
42,10011,19,4.216,16.46792200040408
43,00000,0,3.0,8.528976393813505
44,11011,27,4.728,20.511444624759978
