ID,Individuo,I,x,f(x)
1,10000,16,4.024,-61.83765885682281
2,01011,11,3.7039999999999997,-47.60515357029027
3,11101,29,4.856,-110.68602311242614
4,11011,27,4.728,-101.97036026885581
5,00111,7,3.448,-37.84384249057173
6,10010,18,4.152,-68.20105098062258
7,11000,24,4.536,-89.7448964698383
8,11100,28,4.792,-106.27067901940535
9,00110,6,3.384,-35.6165882421041
10,10100,20,4.28,-74.96545991148146
11,10001,17,4.088,-64.96997332737153
12,01010,10,3.64,-45.033956213134694
13,01110,14,3.896,-55.86334038981571
14,10111,23,4.4719999999999995,-85.89000520185462
15,00100,4,3.2560000000000002,-31.407156408912343
16,01111,15,3.96,-58.802613415653184
17,01001,9,3.576,-42.5510126526641
18,11010,26,4.664,-97.78360234070809
19,01100,12,3.768,-50.26611305784008
20,11111,31,4.984,-119.86763073322494
21,11000,24,4.536,-89.7448964698383
22,00101,5,3.32,-33.471532574613185
23,00110,6,3.384,-35.6165882421041
24,01011,11,3.7039999999999997,-47.60515357029027
25,11101,29,4.856,-110.68602311242614
26,11111,31,4.984,-119.86763073322494
27,11111,31,4.984,-119.86763073322494
28,11011,27,4.728,-101.97036026885581
29,11111,31,4.984,-119.86763073322494
30,00111,7,3.448,-37.84384249057173
31,10010,18,4.152,-68.20105098062258
32,11111,31,4.984,-119.86763073322494
33,00000,0,3.0,-23.925994876746984
34,11111,31,4.984,-119.86763073322494
35,00010,2,3.128,-27.514356144716995
36,10101,21,4.344,-78.50176684201959
37,10111,23,4.4719999999999995,-85.89000520185462
38,01110,14,3.896,-55.86334038981571
39,10101,21,4.344,-78.50176684201959
40,11110,30,4.92,-115.21785414115351
41,10111,23,4.4719999999999995,-85.89000520185462
42,11001,25,4.6,-93.70893782683453
43,11111,31,4.984,-119.86763073322494
44,01010,10,3.64,-45.033956213134694
45,11110,30,4.92,-115.21785414115351
46,01111,15,3.96,-58.802613415653184
47,11111,31,4.984,-119.86763073322494
48,10111,23,4.4719999999999995,-85.89000520185462
