ID,Individuo,I,x,f(x)
1,00011,3,3.192,9.621526698457972
2,00001,1,3.064,8.886289094881441
3,11100,28,4.792,21.044942642976924
4,11110,30,4.92,22.130345171191276
5,01101,13,3.832,13.702860166196029
6,11000,24,4.536,18.94808921347276
7,01001,9,3.576,11.990170932816401
8,00101,5,3.32,10.384065144477594
9,10101,21,4.344,17.44101206410911
10,01111,15,3.96,14.598628300756975
11,10000,16,4.024,15.05627288871457
12,10100,20,4.28,16.95128610274771
13,00100,4,3.2560000000000002,9.999396970301907
14,10110,22,4.4079999999999995,17.93707269172727
15,01110,14,3.896,14.147481647657386
16,01000,8,3.512,11.578584100137563
17,11001,25,4.6,19.462990761201343
18,10010,18,4.152,15.99094695745962
19,01100,12,3.768,13.264791100092133
20,00000,0,3.0,8.528976393813505
21,00101,5,3.32,10.384065144477594
22,00010,2,3.128,9.250481635802767
23,00101,5,3.32,10.384065144477594
24,00000,0,3.0,8.528976393813505
25,01100,12,3.768,13.264791100092133
26,10100,20,4.28,16.95128610274771
27,01100,12,3.768,13.264791100092133
28,10110,22,4.4079999999999995,17.93707269172727
29,00101,5,3.32,10.384065144477594
30,01100,12,3.768,13.264791100092133
31,00100,4,3.2560000000000002,9.999396970301907
32,11000,24,4.536,18.94808921347276
33,11101,29,4.856,21.584585201025313
34,00101,5,3.32,10.384065144477594
35,00100,4,3.2560000000000002,9.999396970301907
36,00101,5,3.32,10.384065144477594
37,00111,7,3.448,11.173686001519934
38,10100,20,4.28,16.95128610274771
39,01101,13,3.832,13.702860166196029
40,01100,12,3.768,13.264791100092133
41,00100,4,3.2560000000000002,9.999396970301907
42,10000,16,4.024,15.05627288871457
43,00100,4,3.2560000000000002,9.999396970301907
44,10100,20,4.28,16.95128610274771
45,00110,6,3.384,10.775503919930026
46,00000,0,3.0,8.528976393813505
47,00110,6,3.384,10.775503919930026
48,01101,13,3.832,13.702860166196029
49,01111,15,3.96,14.598628300756975
50,01000,8,3.512,11.578584100137563
51,00100,4,3.2560000000000002,9.999396970301907
52,11101,29,4.856,21.584585201025313
53,11101,29,4.856,21.584585201025313
54,10010,18,4.152,15.99094695745962
55,01100,12,3.768,13.264791100092133
56,00100,4,3.2560000000000002,9.999396970301907
57,00000,0,3.0,8.528976393813505
58,00100,4,3.2560000000000002,9.999396970301907
59,01100,12,3.768,13.264791100092133
60,10011,19,4.216,16.46792200040408
61,00000,0,3.0,8.528976393813505
62,11010,26,4.664,19.984118282616105
63,01001,9,3.576,11.990170932816401
64,00001,1,3.064,8.886289094881441
65,01001,9,3.576,11.990170932816401
66,10000,16,4.024,15.05627288871457
67,01001,9,3.576,11.990170932816401
68,11111,31,4.984,22.682195434402026
69,00001,1,3.064,8.886289094881441
70,00101,5,3.32,10.384065144477594
71,00001,1,3.064,8.886289094881441
72,10101,21,4.344,17.44101206410911
73,11111,31,4.984,22.682195434402026
74,01111,15,3.96,14.598628300756975
75,00011,3,3.192,9.621526698457972
76,10000,16,4.024,15.05627288871457
77,00100,4,3.2560000000000002,9.999396970301907
78,00010,2,3.128,9.250481635802767
79,00100,4,3.2560000000000002,9.999396970301907
80,00001,1,3.064,8.886289094881441
81,00111,7,3.448,11.173686001519934
82,10000,16,4.024,15.05627288871457
83,00001,1,3.064,8.886289094881441
84,01110,14,3.896,14.147481647657386
85,00001,1,3.064,8.886289094881441
86,01000,8,3.512,11.578584100137563
87,00001,1,3.064,8.886289094881441
88,10010,18,4.152,15.99094695745962
89,00011,3,3.192,9.621526698457972
90,10000,16,4.024,15.05627288871457
91,00001,1,3.064,8.886289094881441
92,01100,12,3.768,13.264791100092133
93,00011,3,3.192,9.621526698457972
94,00000,0,3.0,8.528976393813505
95,00011,3,3.192,9.621526698457972
96,11100,28,4.792,21.044942642976924
97,00010,2,3.128,9.250481635802767
98,11111,31,4.984,22.682195434402026
99,01011,11,3.7039999999999997,12.833301699890312
100,01101,13,3.832,13.702860166196029
101,01000,8,3.512,11.578584100137563
102,10011,19,4.216,16.46792200040408
103,01001,9,3.576,11.990170932816401
104,00011,3,3.192,9.621526698457972
105,00011,3,3.192,9.621526698457972
106,01101,13,3.832,13.702860166196029
107,00101,5,3.32,10.384065144477594
108,10011,19,4.216,16.46792200040408
109,01100,12,3.768,13.264791100092133
110,00011,3,3.192,9.621526698457972
111,00010,2,3.128,9.250481635802767
112,11001,25,4.6,19.462990761201343
113,00111,7,3.448,11.173686001519934
114,10000,16,4.024,15.05627288871457
115,00100,4,3.2560000000000002,9.999396970301907
116,00011,3,3.192,9.621526698457972
117,00011,3,3.192,9.621526698457972
118,10110,22,4.4079999999999995,17.93707269172727
119,01010,10,3.64,12.408419222846927
120,00111,7,3.448,11.173686001519934
121,00111,7,3.448,11.173686001519934
122,00010,2,3.128,9.250481635802767
123,00011,3,3.192,9.621526698457972
124,11001,25,4.6,19.462990761201343
125,10001,17,4.088,15.52038818180258
126,00010,2,3.128,9.250481635802767
127,01001,9,3.576,11.990170932816401
128,01100,12,3.768,13.264791100092133
129,00000,0,3.0,8.528976393813505
130,00011,3,3.192,9.621526698457972
131,00110,6,3.384,10.775503919930026
132,11000,24,4.536,18.94808921347276
133,01000,8,3.512,11.578584100137563
134,00101,5,3.32,10.384065144477594
135,01000,8,3.512,11.578584100137563
136,10110,22,4.4079999999999995,17.93707269172727
137,00000,0,3.0,8.528976393813505
138,01001,9,3.576,11.990170932816401
139,00101,5,3.32,10.384065144477594
140,00000,0,3.0,8.528976393813505
141,00000,0,3.0,8.528976393813505
142,10101,21,4.344,17.44101206410911
143,01100,12,3.768,13.264791100092133
144,01011,11,3.7039999999999997,12.833301699890312
145,11001,25,4.6,19.462990761201343
146,10000,16,4.024,15.05627288871457
147,00000,0,3.0,8.528976393813505
148,10100,20,4.28,16.95128610274771
149,00000,0,3.0,8.528976393813505
150,00100,4,3.2560000000000002,9.999396970301907
151,00010,2,3.128,9.250481635802767
152,10100,20,4.28,16.95128610274771
153,01000,8,3.512,11.578584100137563
154,00110,6,3.384,10.775503919930026
155,11001,25,4.6,19.462990761201343
156,01000,8,3.512,11.578584100137563
157,01000,8,3.512,11.578584100137563
158,10001,17,4.088,15.52038818180258
159,00000,0,3.0,8.528976393813505
160,01010,10,3.64,12.408419222846927
161,00000,0,3.0,8.528976393813505
162,11000,24,4.536,18.94808921347276
163,01101,13,3.832,13.702860166196029
164,00101,5,3.32,10.384065144477594
165,01100,12,3.768,13.264791100092133
166,00000,0,3.0,8.528976393813505
167,00101,5,3.32,10.384065144477594
168,01001,9,3.576,11.990170932816401
169,00010,2,3.128,9.250481635802767
170,10101,21,4.344,17.44101206410911
171,01111,15,3.96,14.598628300756975
172,00101,5,3.32,10.384065144477594
173,00101,5,3.32,10.384065144477594
174,10001,17,4.088,15.52038818180258
175,00100,4,3.2560000000000002,9.999396970301907
176,00100,4,3.2560000000000002,9.999396970301907
177,00100,4,3.2560000000000002,9.999396970301907
178,00101,5,3.32,10.384065144477594
179,00110,6,3.384,10.775503919930026
180,10101,21,4.344,17.44101206410911
181,10101,21,4.344,17.44101206410911
182,01111,15,3.96,14.598628300756975
183,00111,7,3.448,11.173686001519934
184,01101,13,3.832,13.702860166196029
185,01001,9,3.576,11.990170932816401
186,01001,9,3.576,11.990170932816401
187,00100,4,3.2560000000000002,9.999396970301907
188,10011,19,4.216,16.46792200040408
189,00100,4,3.2560000000000002,9.999396970301907
190,01101,13,3.832,13.702860166196029
191,00100,4,3.2560000000000002,9.999396970301907
192,00001,1,3.064,8.886289094881441
