ID,Individuo,I,x,f(x)
1,01100,12,3.768,-50.26611305784008
2,00110,6,3.384,-35.6165882421041
3,00111,7,3.448,-37.84384249057173
4,11000,24,4.536,-89.7448964698383
5,00011,3,3.192,-29.421938633726732
6,00001,1,3.064,-25.682883883511465
7,01101,13,3.832,-53.018340743456164
8,11010,26,4.664,-97.78360234070809
9,00000,0,3.0,-23.925994876746984
10,10010,18,4.152,-68.20105098062258
11,11011,27,4.728,-101.97036026885581
12,01111,15,3.96,-58.802613415653184
13,11001,25,4.6,-93.70893782683453
14,01011,11,3.7039999999999997,-47.60515357029027
15,11101,29,4.856,-110.68602311242614
16,00101,5,3.32,-33.471532574613185
17,00100,4,3.2560000000000002,-31.407156408912343
18,10101,21,4.344,-78.50176684201959
19,01001,9,3.576,-42.5510126526641
20,11111,31,4.984,-119.86763073322494
21,11110,30,4.92,-115.21785414115351
22,01101,13,3.832,-53.018340743456164
23,10110,22,4.4079999999999995,-82.1427881833643
24,01111,15,3.96,-58.802613415653184
25,11111,31,4.984,-119.86763073322494
26,10101,21,4.344,-78.50176684201959
27,11011,27,4.728,-101.97036026885581
28,11101,29,4.856,-110.68602311242614
29,10111,23,4.4719999999999995,-85.89000520185462
30,01111,15,3.96,-58.802613415653184
31,10111,23,4.4719999999999995,-85.89000520185462
32,01001,9,3.576,-42.5510126526641
33,10111,23,4.4719999999999995,-85.89000520185462
34,01111,15,3.96,-58.802613415653184
35,11011,27,4.728,-101.97036026885581
36,11110,30,4.92,-115.21785414115351
37,10111,23,4.4719999999999995,-85.89000520185462
38,00101,5,3.32,-33.471532574613185
39,10010,18,4.152,-68.20105098062258
40,11111,31,4.984,-119.86763073322494
41,11010,26,4.664,-97.78360234070809
42,11101,29,4.856,-110.68602311242614
43,11111,31,4.984,-119.86763073322494
44,01101,13,3.832,-53.018340743456164
45,11001,25,4.6,-93.70893782683453
46,11011,27,4.728,-101.97036026885581
47,11011,27,4.728,-101.97036026885581
48,01111,15,3.96,-58.802613415653184
