ID,Individuo,I,x,f(x)
1,10010,18,4.152,-68.20105098062258
2,01010,10,3.64,-45.033956213134694
3,10110,22,4.4079999999999995,-82.1427881833643
4,10000,16,4.024,-61.83765885682281
5,11011,27,4.728,-101.97036026885581
6,00010,2,3.128,-27.514356144716995
7,00100,4,3.2560000000000002,-31.407156408912343
8,11000,24,4.536,-89.7448964698383
9,01100,12,3.768,-50.26611305784008
10,00001,1,3.064,-25.682883883511465
11,00111,7,3.448,-37.84384249057173
12,01111,15,3.96,-58.802613415653184
13,01110,14,3.896,-55.86334038981571
14,00011,3,3.192,-29.421938633726732
15,00101,5,3.32,-33.471532574613185
16,11010,26,4.664,-97.78360234070809
17,10100,20,4.28,-74.96545991148146
18,01011,11,3.7039999999999997,-47.60515357029027
19,01101,13,3.832,-53.018340743456164
20,11111,31,4.984,-119.86763073322494
21,10010,18,4.152,-68.20105098062258
22,11000,24,4.536,-89.7448964698383
23,11010,26,4.664,-97.78360234070809
24,01001,9,3.576,-42.5510126526641
25,10110,22,4.4079999999999995,-82.1427881833643
26,11010,26,4.664,-97.78360234070809
27,11000,24,4.536,-89.7448964698383
28,10000,16,4.024,-61.83765885682281
29,11010,26,4.664,-97.78360234070809
30,11101,29,4.856,-110.68602311242614
31,10000,16,4.024,-61.83765885682281
32,00010,2,3.128,-27.514356144716995
33,10100,20,4.28,-74.96545991148146
34,01000,8,3.512,-40.15481232809994
35,11000,24,4.536,-89.7448964698383
36,01100,12,3.768,-50.26611305784008
37,01001,9,3.576,-42.5510126526641
38,00001,1,3.064,-25.682883883511465
39,10010,18,4.152,-68.20105098062258
40,01111,15,3.96,-58.802613415653184
41,11110,30,4.92,-115.21785414115351
42,01000,8,3.512,-40.15481232809994
43,11010,26,4.664,-97.78360234070809
44,01100,12,3.768,-50.26611305784008
45,10101,21,4.344,-78.50176684201959
46,01011,11,3.7039999999999997,-47.60515357029027
47,10001,17,4.088,-64.96997332737153
48,01101,13,3.832,-53.018340743456164
49,11000,24,4.536,-89.7448964698383
50,11010,26,4.664,-97.78360234070809
51,10000,16,4.024,-61.83765885682281
52,11100,28,4.792,-106.27067901940535
