ID,Individuo,I,x,f(x)
1,01001,9,3.576,-42.5510126526641
2,00011,3,3.192,-29.421938633726732
3,00100,4,3.2560000000000002,-31.407156408912343
4,10111,23,4.4719999999999995,-85.89000520185462
5,10101,21,4.344,-78.50176684201959
6,10001,17,4.088,-64.96997332737153
7,01000,8,3.512,-40.15481232809994
8,01110,14,3.896,-55.86334038981571
9,11100,28,4.792,-106.27067901940535
10,00010,2,3.128,-27.514356144716995
11,01011,11,3.7039999999999997,-47.60515357029027
12,00110,6,3.384,-35.6165882421041
13,10010,18,4.152,-68.20105098062258
14,01010,10,3.64,-45.033956213134694
15,11110,30,4.92,-115.21785414115351
16,10011,19,4.216,-71.53238347026948
17,01111,15,3.96,-58.802613415653184
18,10100,20,4.28,-74.96545991148146
19,11101,29,4.856,-110.68602311242614
20,11111,31,4.984,-119.86763073322494
21,11011,27,4.728,-101.97036026885581
22,01101,13,3.832,-53.018340743456164
23,10111,23,4.4719999999999995,-85.89000520185462
24,01111,15,3.96,-58.802613415653184
25,00100,4,3.2560000000000002,-31.407156408912343
26,01111,15,3.96,-58.802613415653184
27,10111,23,4.4719999999999995,-85.89000520185462
28,10110,22,4.4079999999999995,-82.1427881833643
29,10111,23,4.4719999999999995,-85.89000520185462
30,11101,29,4.856,-110.68602311242614
31,11001,25,4.6,-93.70893782683453
32,10111,23,4.4719999999999995,-85.89000520185462
33,11000,24,4.536,-89.7448964698383
34,01111,15,3.96,-58.802613415653184
35,10111,23,4.4719999999999995,-85.89000520185462
36,01110,14,3.896,-55.86334038981571
37,11101,29,4.856,-110.68602311242614
38,11110,30,4.92,-115.21785414115351
39,11010,26,4.664,-97.78360234070809
40,00111,7,3.448,-37.84384249057173
41,11111,31,4.984,-119.86763073322494
42,01011,11,3.7039999999999997,-47.60515357029027
43,10111,23,4.4719999999999995,-85.89000520185462
44,01110,14,3.896,-55.86334038981571
45,10111,23,4.4719999999999995,-85.89000520185462
46,11010,26,4.664,-97.78360234070809
47,11011,27,4.728,-101.97036026885581
48,01110,14,3.896,-55.86334038981571
49,11110,30,4.92,-115.21785414115351
50,11111,31,4.984,-119.86763073322494
51,11111,31,4.984,-119.86763073322494
52,10111,23,4.4719999999999995,-85.89000520185462
53,11111,31,4.984,-119.86763073322494
54,01111,15,3.96,-58.802613415653184
55,10110,22,4.4079999999999995,-82.1427881833643
56,11101,29,4.856,-110.68602311242614
57,10101,21,4.344,-78.50176684201959
58,10101,21,4.344,-78.50176684201959
59,00110,6,3.384,-35.6165882421041
60,01011,11,3.7039999999999997,-47.60515357029027
61,11100,28,4.792,-106.27067901940535
62,00101,5,3.32,-33.471532574613185
63,11101,29,4.856,-110.68602311242614
64,11111,31,4.984,-119.86763073322494
65,00101,5,3.32,-33.471532574613185
66,11001,25,4.6,-93.70893782683453
67,10101,21,4.344,-78.50176684201959
68,11001,25,4.6,-93.70893782683453
69,11001,25,4.6,-93.70893782683453
70,01100,12,3.768,-50.26611305784008
71,11111,31,4.984,-119.86763073322494
72,11110,30,4.92,-115.21785414115351
73,11100,28,4.792,-106.27067901940535
74,11101,29,4.856,-110.68602311242614
75,10101,21,4.344,-78.50176684201959
76,00110,6,3.384,-35.6165882421041
77,11011,27,4.728,-101.97036026885581
78,00010,2,3.128,-27.514356144716995
79,10110,22,4.4079999999999995,-82.1427881833643
80,01101,13,3.832,-53.018340743456164
81,10100,20,4.28,-74.96545991148146
82,11111,31,4.984,-119.86763073322494
83,01011,11,3.7039999999999997,-47.60515357029027
84,01000,8,3.512,-40.15481232809994
85,11101,29,4.856,-110.68602311242614
86,10010,18,4.152,-68.20105098062258
87,10011,19,4.216,-71.53238347026948
88,11000,24,4.536,-89.7448964698383
89,11101,29,4.856,-110.68602311242614
90,01011,11,3.7039999999999997,-47.60515357029027
91,10101,21,4.344,-78.50176684201959
92,11100,28,4.792,-106.27067901940535
93,11111,31,4.984,-119.86763073322494
94,11101,29,4.856,-110.68602311242614
95,11100,28,4.792,-106.27067901940535
96,00100,4,3.2560000000000002,-31.407156408912343
97,01011,11,3.7039999999999997,-47.60515357029027
98,11100,28,4.792,-106.27067901940535
99,10100,20,4.28,-74.96545991148146
100,11101,29,4.856,-110.68602311242614
101,10100,20,4.28,-74.96545991148146
102,11001,25,4.6,-93.70893782683453
103,11100,28,4.792,-106.27067901940535
104,01000,8,3.512,-40.15481232809994
105,11100,28,4.792,-106.27067901940535
106,01100,12,3.768,-50.26611305784008
107,11110,30,4.92,-115.21785414115351
108,10000,16,4.024,-61.83765885682281
109,11100,28,4.792,-106.27067901940535
110,01111,15,3.96,-58.802613415653184
111,10110,22,4.4079999999999995,-82.1427881833643
112,01110,14,3.896,-55.86334038981571
113,10000,16,4.024,-61.83765885682281
114,11000,24,4.536,-89.7448964698383
115,11000,24,4.536,-89.7448964698383
116,01010,10,3.64,-45.033956213134694
117,10010,18,4.152,-68.20105098062258
118,01000,8,3.512,-40.15481232809994
119,11011,27,4.728,-101.97036026885581
120,10110,22,4.4079999999999995,-82.1427881833643
121,11100,28,4.792,-106.27067901940535
122,01111,15,3.96,-58.802613415653184
123,11100,28,4.792,-106.27067901940535
124,10000,16,4.024,-61.83765885682281
125,11101,29,4.856,-110.68602311242614
126,11100,28,4.792,-106.27067901940535
127,11101,29,4.856,-110.68602311242614
128,11110,30,4.92,-115.21785414115351
129,10101,21,4.344,-78.50176684201959
130,10111,23,4.4719999999999995,-85.89000520185462
131,10011,19,4.216,-71.53238347026948
132,10101,21,4.344,-78.50176684201959
