ID,Individuo,I,x,f(x)
1,10011,19,4.216,-71.53238347026948
2,10010,18,4.152,-68.20105098062258
3,00000,0,3.0,-23.925994876746984
4,01001,9,3.576,-42.5510126526641
5,00011,3,3.192,-29.421938633726732
6,10110,22,4.4079999999999995,-82.1427881833643
7,11010,26,4.664,-97.78360234070809
8,11110,30,4.92,-115.21785414115351
9,11000,24,4.536,-89.7448964698383
10,01101,13,3.832,-53.018340743456164
11,11001,25,4.6,-93.70893782683453
12,11101,29,4.856,-110.68602311242614
13,10000,16,4.024,-61.83765885682281
14,10100,20,4.28,-74.96545991148146
15,10111,23,4.4719999999999995,-85.89000520185462
16,00111,7,3.448,-37.84384249057173
17,01100,12,3.768,-50.26611305784008
18,11011,27,4.728,-101.97036026885581
19,00100,4,3.2560000000000002,-31.407156408912343
20,11111,31,4.984,-119.86763073322494
21,10110,22,4.4079999999999995,-82.1427881833643
22,11010,26,4.664,-97.78360234070809
23,10110,22,4.4079999999999995,-82.1427881833643
24,11011,27,4.728,-101.97036026885581
25,11000,24,4.536,-89.7448964698383
26,00111,7,3.448,-37.84384249057173
27,11101,29,4.856,-110.68602311242614
28,01011,11,3.7039999999999997,-47.60515357029027
29,10001,17,4.088,-64.96997332737153
30,00001,1,3.064,-25.682883883511465
31,10110,22,4.4079999999999995,-82.1427881833643
32,11101,29,4.856,-110.68602311242614
33,11110,30,4.92,-115.21785414115351
34,11011,27,4.728,-101.97036026885581
35,11111,31,4.984,-119.86763073322494
36,11110,30,4.92,-115.21785414115351
37,11101,29,4.856,-110.68602311242614
38,11010,26,4.664,-97.78360234070809
39,11111,31,4.984,-119.86763073322494
40,00001,1,3.064,-25.682883883511465
41,11111,31,4.984,-119.86763073322494
42,01001,9,3.576,-42.5510126526641
43,11111,31,4.984,-119.86763073322494
44,11101,29,4.856,-110.68602311242614
45,00010,2,3.128,-27.514356144716995
46,11101,29,4.856,-110.68602311242614
47,11111,31,4.984,-119.86763073322494
48,11100,28,4.792,-106.27067901940535
49,01111,15,3.96,-58.802613415653184
50,10111,23,4.4719999999999995,-85.89000520185462
51,10111,23,4.4719999999999995,-85.89000520185462
52,01111,15,3.96,-58.802613415653184
53,11110,30,4.92,-115.21785414115351
54,01100,12,3.768,-50.26611305784008
55,11111,31,4.984,-119.86763073322494
56,11111,31,4.984,-119.86763073322494
57,10101,21,4.344,-78.50176684201959
58,00110,6,3.384,-35.6165882421041
59,10001,17,4.088,-64.96997332737153
60,11110,30,4.92,-115.21785414115351
61,10001,17,4.088,-64.96997332737153
62,01100,12,3.768,-50.26611305784008
63,00101,5,3.32,-33.471532574613185
64,01001,9,3.576,-42.5510126526641
65,10111,23,4.4719999999999995,-85.89000520185462
66,01101,13,3.832,-53.018340743456164
67,11100,28,4.792,-106.27067901940535
68,10110,22,4.4079999999999995,-82.1427881833643
69,01110,14,3.896,-55.86334038981571
70,11001,25,4.6,-93.70893782683453
71,11100,28,4.792,-106.27067901940535
72,01011,11,3.7039999999999997,-47.60515357029027
73,11101,29,4.856,-110.68602311242614
74,11000,24,4.536,-89.7448964698383
75,11001,25,4.6,-93.70893782683453
76,11111,31,4.984,-119.86763073322494
77,11001,25,4.6,-93.70893782683453
78,11111,31,4.984,-119.86763073322494
79,11101,29,4.856,-110.68602311242614
80,10000,16,4.024,-61.83765885682281
81,11101,29,4.856,-110.68602311242614
82,10100,20,4.28,-74.96545991148146
83,10111,23,4.4719999999999995,-85.89000520185462
84,01001,9,3.576,-42.5510126526641
85,10011,19,4.216,-71.53238347026948
86,11011,27,4.728,-101.97036026885581
